NUTScode,NUTSlevel,regionName,Value,Year
UKE2,2,North Yorkshire,26900,2017
UKE3,2,South Yorkshire,15300,2000
UKE3,2,South Yorkshire,16200,2001
UKE3,2,South Yorkshire,17400,2002
UKE3,2,South Yorkshire,18100,2003
UKE3,2,South Yorkshire,19700,2004
UKE3,2,South Yorkshire,19900,2005
UKE3,2,South Yorkshire,20600,2006
UKE3,2,South Yorkshire,21500,2007
UKE3,2,South Yorkshire,20300,2008
UKE3,2,South Yorkshire,18700,2009
UKE3,2,South Yorkshire,19700,2010
UKE3,2,South Yorkshire,19400,2011
UKE3,2,South Yorkshire,19900,2012
UKE3,2,South Yorkshire,20000,2013
UKE3,2,South Yorkshire,20500,2014
UKE3,2,South Yorkshire,21500,2015
UKE3,2,South Yorkshire,21100,2016
UKE3,2,South Yorkshire,21500,2017
UKE4,2,West Yorkshire,19400,2000
UKE4,2,West Yorkshire,20100,2001
UKE4,2,West Yorkshire,20800,2002
UKE4,2,West Yorkshire,21900,2003
UKE4,2,West Yorkshire,23400,2004
UKE4,2,West Yorkshire,23900,2005
UKE4,2,West Yorkshire,24800,2006
UKE4,2,West Yorkshire,25200,2007
UKE4,2,West Yorkshire,24800,2008
UKE4,2,West Yorkshire,22800,2009
UKE4,2,West Yorkshire,23300,2010
UKE4,2,West Yorkshire,23500,2011
UKE4,2,West Yorkshire,24100,2012
UKE4,2,West Yorkshire,24300,2013
UKE4,2,West Yorkshire,24800,2014
UKE4,2,West Yorkshire,26100,2015
UKE4,2,West Yorkshire,26000,2016
UKE4,2,West Yorkshire,26500,2017
UKF,1,East Midlands (UK),18900,2000
UKF,1,East Midlands (UK),19800,2001
UKF,1,East Midlands (UK),20400,2002
UKF,1,East Midlands (UK),21200,2003
UKF,1,East Midlands (UK),22100,2004
UKF,1,East Midlands (UK),22700,2005
UKF,1,East Midlands (UK),23500,2006
UKF,1,East Midlands (UK),23900,2007
UKF,1,East Midlands (UK),23400,2008
UKF,1,East Midlands (UK),21100,2009
UKF,1,East Midlands (UK),22400,2010
UKF,1,East Midlands (UK),22600,2011
UKF,1,East Midlands (UK),23300,2012
UKF,1,East Midlands (UK),23700,2013
UKF,1,East Midlands (UK),24700,2014
UKF,1,East Midlands (UK),25500,2015
UKF,1,East Midlands (UK),25000,2016
UKF,1,East Midlands (UK),25100,2017
UKF1,2,Derbyshire and Nottinghamshire,18100,2000
UKF1,2,Derbyshire and Nottinghamshire,18900,2001
UKF1,2,Derbyshire and Nottinghamshire,19600,2002
UKF1,2,Derbyshire and Nottinghamshire,19900,2003
UKF1,2,Derbyshire and Nottinghamshire,21200,2004
UKF1,2,Derbyshire and Nottinghamshire,22200,2005
UKF1,2,Derbyshire and Nottinghamshire,22800,2006
UKF1,2,Derbyshire and Nottinghamshire,22900,2007
UKF1,2,Derbyshire and Nottinghamshire,22400,2008
UKF1,2,Derbyshire and Nottinghamshire,20200,2009
UKF1,2,Derbyshire and Nottinghamshire,21600,2010
UKF1,2,Derbyshire and Nottinghamshire,22300,2011
UKF1,2,Derbyshire and Nottinghamshire,22900,2012
UKF1,2,Derbyshire and Nottinghamshire,23100,2013
UKF1,2,Derbyshire and Nottinghamshire,23900,2014
UKF1,2,Derbyshire and Nottinghamshire,24900,2015
UKF1,2,Derbyshire and Nottinghamshire,24600,2016
UKF1,2,Derbyshire and Nottinghamshire,24400,2017
UKF2,2,"Leicestershire, Rutland and Northamptonshire",20800,2000
UKF2,2,"Leicestershire, Rutland and Northamptonshire",21400,2001
UKF2,2,"Leicestershire, Rutland and Northamptonshire",21900,2002
UKF2,2,"Leicestershire, Rutland and Northamptonshire",23100,2003
UKF2,2,"Leicestershire, Rutland and Northamptonshire",24200,2004
UKF2,2,"Leicestershire, Rutland and Northamptonshire",24500,2005
UKF2,2,"Leicestershire, Rutland and Northamptonshire",25500,2006
UKF2,2,"Leicestershire, Rutland and Northamptonshire",26300,2007
UKF2,2,"Leicestershire, Rutland and Northamptonshire",25600,2008
UKF2,2,"Leicestershire, Rutland and Northamptonshire",23100,2009
UKF2,2,"Leicestershire, Rutland and Northamptonshire",24500,2010
UKF2,2,"Leicestershire, Rutland and Northamptonshire",24100,2011
UKF2,2,"Leicestershire, Rutland and Northamptonshire",24900,2012
UKF2,2,"Leicestershire, Rutland and Northamptonshire",25400,2013
UKF2,2,"Leicestershire, Rutland and Northamptonshire",26600,2014
UKF2,2,"Leicestershire, Rutland and Northamptonshire",27300,2015
UKF2,2,"Leicestershire, Rutland and Northamptonshire",27100,2016
UKF2,2,"Leicestershire, Rutland and Northamptonshire",27900,2017
UKF3,2,Lincolnshire,17000,2000
UKF3,2,Lincolnshire,18300,2001
UKF3,2,Lincolnshire,19000,2002
UKF3,2,Lincolnshire,20200,2003
UKF3,2,Lincolnshire,19800,2004
UKF3,2,Lincolnshire,19900,2005
UKF3,2,Lincolnshire,20700,2006
UKF3,2,Lincolnshire,21000,2007
UKF3,2,Lincolnshire,21000,2008
UKF3,2,Lincolnshire,18700,2009
UKF3,2,Lincolnshire,20000,2010
UKF3,2,Lincolnshire,20100,2011
UKF3,2,Lincolnshire,20800,2012
UKF3,2,Lincolnshire,21400,2013
UKF3,2,Lincolnshire,22200,2014
UKF3,2,Lincolnshire,22900,2015
UKF3,2,Lincolnshire,21000,2016
UKF3,2,Lincolnshire,20700,2017
UKG,1,West Midlands (UK),19800,2000
UKG,1,West Midlands (UK),20300,2001
UKG,1,West Midlands (UK),21000,2002
UKG,1,West Midlands (UK),21600,2003
UKG,1,West Midlands (UK),23000,2004
UKG,1,West Midlands (UK),23200,2005
UKG,1,West Midlands (UK),23900,2006
UKG,1,West Midlands (UK),23900,2007
UKG,1,West Midlands (UK),23100,2008
UKG,1,West Midlands (UK),20900,2009
UKG,1,West Midlands (UK),22000,2010
UKG,1,West Midlands (UK),22200,2011
UKG,1,West Midlands (UK),23100,2012
UKG,1,West Midlands (UK),23300,2013
UKG,1,West Midlands (UK),24400,2014
UKG,1,West Midlands (UK),25400,2015
UKG,1,West Midlands (UK),25700,2016
UKG,1,West Midlands (UK),26100,2017
UKG1,2,"Herefordshire, Worcestershire and Warwickshire",21000,2000
UKG1,2,"Herefordshire, Worcestershire and Warwickshire",21000,2001
UKG1,2,"Herefordshire, Worcestershire and Warwickshire",21400,2002
UKG1,2,"Herefordshire, Worcestershire and Warwickshire",22500,2003
UKG1,2,"Herefordshire, Worcestershire and Warwickshire",24200,2004
UKG1,2,"Herefordshire, Worcestershire and Warwickshire",24200,2005
UKG1,2,"Herefordshire, Worcestershire and Warwickshire",25700,2006
UKG1,2,"Herefordshire, Worcestershire and Warwickshire",25100,2007
UKG1,2,"Herefordshire, Worcestershire and Warwickshire",24600,2008
UKG1,2,"Herefordshire, Worcestershire and Warwickshire",22100,2009
UKG1,2,"Herefordshire, Worcestershire and Warwickshire",23600,2010
UKG1,2,"Herefordshire, Worcestershire and Warwickshire",24000,2011
UKG1,2,"Herefordshire, Worcestershire and Warwickshire",25500,2012
UKG1,2,"Herefordshire, Worcestershire and Warwickshire",26200,2013
UKG1,2,"Herefordshire, Worcestershire and Warwickshire",27500,2014
UKG1,2,"Herefordshire, Worcestershire and Warwickshire",28400,2015
UKG1,2,"Herefordshire, Worcestershire and Warwickshire",29900,2016
UKG1,2,"Herefordshire, Worcestershire and Warwickshire",29300,2017
UKG2,2,Shropshire and Staffordshire,17700,2000
UKG2,2,Shropshire and Staffordshire,18200,2001
UKG2,2,Shropshire and Staffordshire,19200,2002
UKG2,2,Shropshire and Staffordshire,19800,2003
UKG2,2,Shropshire and Staffordshire,21300,2004
UKG2,2,Shropshire and Staffordshire,21500,2005
UKG2,2,Shropshire and Staffordshire,22000,2006
UKG2,2,Shropshire and Staffordshire,22100,2007
UKG2,2,Shropshire and Staffordshire,21900,2008
UKG2,2,Shropshire and Staffordshire,19600,2009
UKG2,2,Shropshire and Staffordshire,20700,2010
UKG2,2,Shropshire and Staffordshire,20900,2011
UKG2,2,Shropshire and Staffordshire,21400,2012
UKG2,2,Shropshire and Staffordshire,21500,2013
UKG2,2,Shropshire and Staffordshire,22000,2014
UKG2,2,Shropshire and Staffordshire,22600,2015
UKG2,2,Shropshire and Staffordshire,23400,2016
UKG2,2,Shropshire and Staffordshire,22900,2017
UKG3,2,West Midlands,20400,2000
UKG3,2,West Midlands,21300,2001
UKG3,2,West Midlands,21900,2002
UKG3,2,West Midlands,22300,2003
UKG3,2,West Midlands,23300,2004
UKG3,2,West Midlands,23700,2005
UKG3,2,West Midlands,24100,2006
UKG3,2,West Midlands,24300,2007
UKG3,2,West Midlands,23100,2008
UKG3,2,West Midlands,21000,2009
UKG3,2,West Midlands,22100,2010
UKG3,2,West Midlands,22100,2011
UKG3,2,West Midlands,22900,2012
UKG3,2,West Midlands,23100,2013
UKG3,2,West Midlands,24200,2014
UKG3,2,West Midlands,25500,2015
UKG3,2,West Midlands,25100,2016
UKG3,2,West Midlands,26500,2017
UKH,1,East of England,22400,2000
UKH,1,East of England,23400,2001
UKH,1,East of England,24200,2002
UKH,1,East of England,25200,2003
UKH,1,East of England,26100,2004
UKH,1,East of England,26300,2005
UKH,1,East of England,27400,2006
UKH,1,East of England,27400,2007
UKH,1,East of England,27200,2008
UKH,1,East of England,24600,2009
UKH,1,East of England,25600,2010
UKH,1,East of England,25500,2011
UKH,1,East of England,26200,2012
UKH,1,East of England,26800,2013
UKH,1,East of England,28000,2014
UKH,1,East of England,29200,2015
UKH,1,East of England,28300,2016
UKH,1,East of England,28500,2017
UKH1,2,East Anglia,21700,2000
UKH1,2,East Anglia,22800,2001
UKH1,2,East Anglia,23400,2002
UKH1,2,East Anglia,24100,2003
UKH1,2,East Anglia,25300,2004
UKH1,2,East Anglia,25500,2005
UKH1,2,East Anglia,27200,2006
UKH1,2,East Anglia,27000,2007
UKH1,2,East Anglia,26500,2008
UKH1,2,East Anglia,24100,2009
UKH1,2,East Anglia,25300,2010
UKH1,2,East Anglia,25500,2011
UKH1,2,East Anglia,26600,2012
UKH1,2,East Anglia,27000,2013
UKH1,2,East Anglia,28100,2014
UKH1,2,East Anglia,29500,2015
UKH1,2,East Anglia,27800,2016
UKH1,2,East Anglia,28000,2017
UKH2,2,Bedfordshire and Hertfordshire,26300,2000
UKH2,2,Bedfordshire and Hertfordshire,27000,2001
UKH2,2,Bedfordshire and Hertfordshire,28000,2002
UKH2,2,Bedfordshire and Hertfordshire,28800,2003
UKH2,2,Bedfordshire and Hertfordshire,29600,2004
UKH2,2,Bedfordshire and Hertfordshire,30500,2005
UKH2,2,Bedfordshire and Hertfordshire,30600,2006
UKH2,2,Bedfordshire and Hertfordshire,30700,2007
UKH2,2,Bedfordshire and Hertfordshire,31400,2008
UKH2,2,Bedfordshire and Hertfordshire,28100,2009
UKH2,2,Bedfordshire and Hertfordshire,28600,2010
UKH2,2,Bedfordshire and Hertfordshire,28100,2011
UKH2,2,Bedfordshire and Hertfordshire,28900,2012
UKH2,2,Bedfordshire and Hertfordshire,29900,2013
UKH2,2,Bedfordshire and Hertfordshire,31100,2014
UKH2,2,Bedfordshire and Hertfordshire,32100,2015
UKH2,2,Bedfordshire and Hertfordshire,32300,2016
UKH2,2,Bedfordshire and Hertfordshire,32600,2017
UKH3,2,Essex,19500,2000
UKH3,2,Essex,20700,2001
UKH3,2,Essex,21600,2002
UKH3,2,Essex,23100,2003
UKH3,2,Essex,23600,2004
UKH3,2,Essex,23400,2005
UKH3,2,Essex,24500,2006
UKH3,2,Essex,24800,2007
UKH3,2,Essex,24000,2008
UKH3,2,Essex,21700,2009
UKH3,2,Essex,22900,2010
UKH3,2,Essex,22900,2011
UKH3,2,Essex,23000,2012
UKH3,2,Essex,23400,2013
UKH3,2,Essex,24700,2014
UKH3,2,Essex,25900,2015
UKH3,2,Essex,25000,2016
UKH3,2,Essex,25100,2017
UKI,1,London,37000,2000
UKI,1,London,37800,2001
UKI,1,London,38800,2002
UKI,1,London,39900,2003
UKI,1,London,42200,2004
UKI,1,London,43900,2005
UKI,1,London,44900,2006
UKI,1,London,47100,2007
UKI,1,London,46400,2008
UKI,1,London,43000,2009
UKI,1,London,44700,2010
UKI,1,London,46100,2011
UKI,1,London,47700,2012
UKI,1,London,47900,2013
UKI,1,London,51100,2014
UKI,1,London,53200,2015
UKI,1,London,54800,2016
UKI,1,London,56200,2017
UKI3,2,Inner London - West,99100,2000
UKI3,2,Inner London - West,100700,2001
UKI3,2,Inner London - West,103000,2002
UKI3,2,Inner London - West,106400,2003
UKI3,2,Inner London - West,113900,2004
UKI3,2,Inner London - West,120400,2005
UKI3,2,Inner London - West,124000,2006
UKI3,2,Inner London - West,134600,2007
UKI3,2,Inner London - West,135200,2008
UKI3,2,Inner London - West,131100,2009
UKI3,2,Inner London - West,138800,2010
UKI3,2,Inner London - West,143700,2011
UKI3,2,Inner London - West,148400,2012
UKI3,2,Inner London - West,151000,2013
UKI3,2,Inner London - West,163500,2014
UKI3,2,Inner London - West,167500,2015
UKI3,2,Inner London - West,178200,2016
UKI3,2,Inner London - West,188000,2017
UKI4,2,Inner London - East,35400,2000
UKI4,2,Inner London - East,36600,2001
UKI4,2,Inner London - East,37400,2002
UKI4,2,Inner London - East,38600,2003
UKI4,2,Inner London - East,41600,2004
UKI4,2,Inner London - East,44100,2005
UKI4,2,Inner London - East,44700,2006
UKI4,2,Inner London - East,47200,2007
UKI4,2,Inner London - East,45800,2008
UKI4,2,Inner London - East,42200,2009
UKI4,2,Inner London - East,43500,2010
UKI4,2,Inner London - East,45700,2011
UKI4,2,Inner London - East,46500,2012
UKI4,2,Inner London - East,45900,2013
UKI4,2,Inner London - East,48100,2014
UKI4,2,Inner London - East,50600,2015
UKI4,2,Inner London - East,48700,2016
UKI4,2,Inner London - East,50500,2017
UKI5,2,Outer London - East and North East,18600,2000
UKI5,2,Outer London - East and North East,18900,2001
UKI5,2,Outer London - East and North East,19300,2002
UKI5,2,Outer London - East and North East,19600,2003
UKI5,2,Outer London - East and North East,20400,2004
UKI5,2,Outer London - East and North East,20600,2005
UKI5,2,Outer London - East and North East,21300,2006
UKI5,2,Outer London - East and North East,21500,2007
UKI5,2,Outer London - East and North East,20900,2008
UKI5,2,Outer London - East and North East,18700,2009
UKI5,2,Outer London - East and North East,19400,2010
UKI5,2,Outer London - East and North East,19700,2011
UKI5,2,Outer London - East and North East,20900,2012
UKI5,2,Outer London - East and North East,20800,2013
UKI5,2,Outer London - East and North East,21300,2014
UKI5,2,Outer London - East and North East,22500,2015
UKI5,2,Outer London - East and North East,22300,2016
UKI5,2,Outer London - East and North East,21700,2017
UKI6,2,Outer London - South,23400,2000
UKI6,2,Outer London - South,23600,2001
UKI6,2,Outer London - South,24400,2002
UKI6,2,Outer London - South,25100,2003
UKI6,2,Outer London - South,26100,2004
UKI6,2,Outer London - South,26300,2005
UKI6,2,Outer London - South,27300,2006
UKI6,2,Outer London - South,27900,2007
UKI6,2,Outer London - South,26900,2008
UKI6,2,Outer London - South,23900,2009
UKI6,2,Outer London - South,24600,2010
UKI6,2,Outer London - South,24500,2011
UKI6,2,Outer London - South,25400,2012
UKI6,2,Outer London - South,24800,2013
UKI6,2,Outer London - South,26100,2014
UKI6,2,Outer London - South,27200,2015
UKI6,2,Outer London - South,27800,2016
UKI6,2,Outer London - South,26900,2017
UKJ,1,South East (UK),25700,2000
UKJ,1,South East (UK),26800,2001
UKJ,1,South East (UK),28100,2002
UKJ,1,South East (UK),28500,2003
UKJ,1,South East (UK),29200,2004
UKJ,1,South East (UK),29600,2005
UKJ,1,South East (UK),30400,2006
UKJ,1,South East (UK),31000,2007
UKJ,1,South East (UK),30600,2008
UKJ,1,South East (UK),28000,2009
UKJ,1,South East (UK),29400,2010
UKJ,1,South East (UK),29500,2011
UKJ,1,South East (UK),30800,2012
UKJ,1,South East (UK),31100,2013
UKJ,1,South East (UK),32400,2014
UKJ,1,South East (UK),33900,2015
UKJ,1,South East (UK),33800,2016
UKJ,1,South East (UK),33900,2017
UKJ1,2,"Berkshire, Buckinghamshire and Oxfordshire",32400,2000
UKJ1,2,"Berkshire, Buckinghamshire and Oxfordshire",33200,2001
UKJ1,2,"Berkshire, Buckinghamshire and Oxfordshire",35200,2002
UKJ1,2,"Berkshire, Buckinghamshire and Oxfordshire",36300,2003
UKJ1,2,"Berkshire, Buckinghamshire and Oxfordshire",37000,2004
UKJ1,2,"Berkshire, Buckinghamshire and Oxfordshire",37600,2005
UKJ1,2,"Berkshire, Buckinghamshire and Oxfordshire",37900,2006
UKJ1,2,"Berkshire, Buckinghamshire and Oxfordshire",38600,2007
UKJ1,2,"Berkshire, Buckinghamshire and Oxfordshire",38200,2008
UKJ1,2,"Berkshire, Buckinghamshire and Oxfordshire",34800,2009
UKJ1,2,"Berkshire, Buckinghamshire and Oxfordshire",36600,2010
UKJ1,2,"Berkshire, Buckinghamshire and Oxfordshire",37400,2011
UKJ1,2,"Berkshire, Buckinghamshire and Oxfordshire",38800,2012
UKJ1,2,"Berkshire, Buckinghamshire and Oxfordshire",39200,2013
UKJ1,2,"Berkshire, Buckinghamshire and Oxfordshire",40900,2014
UKJ1,2,"Berkshire, Buckinghamshire and Oxfordshire",43300,2015
UKJ1,2,"Berkshire, Buckinghamshire and Oxfordshire",43900,2016
UKJ1,2,"Berkshire, Buckinghamshire and Oxfordshire",43500,2017
UKJ2,2,"Surrey, East and West Sussex",25700,2000
UKJ2,2,"Surrey, East and West Sussex",26800,2001
UKJ2,2,"Surrey, East and West Sussex",27600,2002
UKJ2,2,"Surrey, East and West Sussex",28100,2003
UKJ2,2,"Surrey, East and West Sussex",28400,2004
UKJ2,2,"Surrey, East and West Sussex",28300,2005
UKJ2,2,"Surrey, East and West Sussex",29800,2006
UKJ2,2,"Surrey, East and West Sussex",30100,2007
UKJ2,2,"Surrey, East and West Sussex",29600,2008
UKJ2,2,"Surrey, East and West Sussex",27300,2009
UKJ2,2,"Surrey, East and West Sussex",28700,2010
UKJ2,2,"Surrey, East and West Sussex",28200,2011
UKJ2,2,"Surrey, East and West Sussex",30000,2012
UKJ2,2,"Surrey, East and West Sussex",30600,2013
UKJ2,2,"Surrey, East and West Sussex",32000,2014
UKJ2,2,"Surrey, East and West Sussex",33200,2015
UKJ2,2,"Surrey, East and West Sussex",32500,2016
UKJ2,2,"Surrey, East and West Sussex",32700,2017
UKJ3,2,Hampshire and Isle of Wight,23500,2000
UKJ3,2,Hampshire and Isle of Wight,25000,2001
UKJ3,2,Hampshire and Isle of Wight,26300,2002
UKJ3,2,Hampshire and Isle of Wight,26000,2003
UKJ3,2,Hampshire and Isle of Wight,27200,2004
UKJ3,2,Hampshire and Isle of Wight,27500,2005
UKJ3,2,Hampshire and Isle of Wight,28300,2006
UKJ3,2,Hampshire and Isle of Wight,29400,2007
UKJ3,2,Hampshire and Isle of Wight,28800,2008
UKJ3,2,Hampshire and Isle of Wight,26600,2009
UKJ3,2,Hampshire and Isle of Wight,28100,2010
UKJ3,2,Hampshire and Isle of Wight,28000,2011
UKJ3,2,Hampshire and Isle of Wight,29000,2012
UKJ3,2,Hampshire and Isle of Wight,29300,2013
UKJ3,2,Hampshire and Isle of Wight,30000,2014
UKJ3,2,Hampshire and Isle of Wight,31300,2015
UKJ3,2,Hampshire and Isle of Wight,31400,2016
UKJ3,2,Hampshire and Isle of Wight,31200,2017
UKJ4,2,Kent,19400,2000
UKJ4,2,Kent,20400,2001
UKJ4,2,Kent,21600,2002
UKJ4,2,Kent,21900,2003
UKJ4,2,Kent,22700,2004
UKJ4,2,Kent,23600,2005
UKJ4,2,Kent,23800,2006
UKJ4,2,Kent,24000,2007
UKJ4,2,Kent,24000,2008
UKJ4,2,Kent,21500,2009
UKJ4,2,Kent,22600,2010
UKJ4,2,Kent,22500,2011
UKJ4,2,Kent,23200,2012
UKJ4,2,Kent,23400,2013
UKJ4,2,Kent,24200,2014
UKJ4,2,Kent,25600,2015
UKJ4,2,Kent,25300,2016
UKJ4,2,Kent,26000,2017
UKK,1,South West (UK),20700,2000
UKK,1,South West (UK),21700,2001
UKK,1,South West (UK),22600,2002
UKK,1,South West (UK),23500,2003
UKK,1,South West (UK),24700,2004
UKK,1,South West (UK),25100,2005
UKK,1,South West (UK),25700,2006
UKK,1,South West (UK),26100,2007
UKK,1,South West (UK),25700,2008
UKK,1,South West (UK),23900,2009
UKK,1,South West (UK),25200,2010
UKK,1,South West (UK),24700,2011
UKK,1,South West (UK),25400,2012
UKK,1,South West (UK),25700,2013
UKK,1,South West (UK),26800,2014
UKK,1,South West (UK),28100,2015
UKK,1,South West (UK),27200,2016
UKK,1,South West (UK),27000,2017
UKK1,2,"Gloucestershire, Wiltshire and Bristol/Bath area",23500,2000
UKK1,2,"Gloucestershire, Wiltshire and Bristol/Bath area",25000,2001
UKK1,2,"Gloucestershire, Wiltshire and Bristol/Bath area",26100,2002
UKK1,2,"Gloucestershire, Wiltshire and Bristol/Bath area",26800,2003
UKK1,2,"Gloucestershire, Wiltshire and Bristol/Bath area",28200,2004
UKK1,2,"Gloucestershire, Wiltshire and Bristol/Bath area",28300,2005
UKK1,2,"Gloucestershire, Wiltshire and Bristol/Bath area",28600,2006
UKK1,2,"Gloucestershire, Wiltshire and Bristol/Bath area",29800,2007
UKK1,2,"Gloucestershire, Wiltshire and Bristol/Bath area",29300,2008
UKK1,2,"Gloucestershire, Wiltshire and Bristol/Bath area",27400,2009
UKK1,2,"Gloucestershire, Wiltshire and Bristol/Bath area",29100,2010
UKK1,2,"Gloucestershire, Wiltshire and Bristol/Bath area",28500,2011
UKK1,2,"Gloucestershire, Wiltshire and Bristol/Bath area",29000,2012
UKK1,2,"Gloucestershire, Wiltshire and Bristol/Bath area",29300,2013
UKK1,2,"Gloucestershire, Wiltshire and Bristol/Bath area",31100,2014
UKK1,2,"Gloucestershire, Wiltshire and Bristol/Bath area",32500,2015
UKK1,2,"Gloucestershire, Wiltshire and Bristol/Bath area",32300,2016
UKK1,2,"Gloucestershire, Wiltshire and Bristol/Bath area",31800,2017
UKK2,2,Dorset and Somerset,19900,2000
UKK2,2,Dorset and Somerset,20300,2001
UKK2,2,Dorset and Somerset,20600,2002
UKK2,2,Dorset and Somerset,21500,2003
UKK2,2,Dorset and Somerset,22500,2004
UKK2,2,Dorset and Somerset,23400,2005
UKK2,2,Dorset and Somerset,24000,2006
UKK2,2,Dorset and Somerset,24300,2007
UKK2,2,Dorset and Somerset,23900,2008
UKK2,2,Dorset and Somerset,22200,2009
UKK2,2,Dorset and Somerset,22800,2010
UKK2,2,Dorset and Somerset,22700,2011
UKK2,2,Dorset and Somerset,23400,2012
UKK2,2,Dorset and Somerset,23500,2013
UKK2,2,Dorset and Somerset,24800,2014
UKK2,2,Dorset and Somerset,25900,2015
UKK2,2,Dorset and Somerset,24200,2016
UKK2,2,Dorset and Somerset,24500,2017
UKK3,2,Cornwall and Isles of Scilly,16500,2000
UKK3,2,Cornwall and Isles of Scilly,17000,2001
UKK3,2,Cornwall and Isles of Scilly,18300,2002
UKK3,2,Cornwall and Isles of Scilly,20200,2003
UKK3,2,Cornwall and Isles of Scilly,20100,2004
UKK3,2,Cornwall and Isles of Scilly,20600,2005
UKK3,2,Cornwall and Isles of Scilly,22300,2006
UKK3,2,Cornwall and Isles of Scilly,21600,2007
UKK3,2,Cornwall and Isles of Scilly,21000,2008
UKK3,2,Cornwall and Isles of Scilly,19600,2009
UKK3,2,Cornwall and Isles of Scilly,20000,2010
UKK3,2,Cornwall and Isles of Scilly,19900,2011
UKK3,2,Cornwall and Isles of Scilly,21100,2012
UKK3,2,Cornwall and Isles of Scilly,20700,2013
UKK3,2,Cornwall and Isles of Scilly,20700,2014
UKK3,2,Cornwall and Isles of Scilly,21900,2015
UKK3,2,Cornwall and Isles of Scilly,20100,2016
UKK3,2,Cornwall and Isles of Scilly,20300,2017
UKK4,2,Devon,17700,2000
UKK4,2,Devon,18700,2001
UKK4,2,Devon,19800,2002
UKK4,2,Devon,20500,2003
UKK4,2,Devon,22300,2004
UKK4,2,Devon,22400,2005
UKK4,2,Devon,23100,2006
UKK4,2,Devon,23000,2007
UKK4,2,Devon,22400,2008
UKK4,2,Devon,20900,2009
UKK4,2,Devon,22200,2010
UKK4,2,Devon,21500,2011
UKK4,2,Devon,22200,2012
UKK4,2,Devon,22800,2013
UKK4,2,Devon,23300,2014
UKK4,2,Devon,24100,2015
UKK4,2,Devon,23300,2016
UKK4,2,Devon,23300,2017
UKL,1,Wales,16100,2000
UKL,1,Wales,16400,2001
UKL,1,Wales,17100,2002
UKL,1,Wales,18000,2003
UKL,1,Wales,19500,2004
UKL,1,Wales,19900,2005
UKL,1,Wales,20700,2006
UKL,1,Wales,20900,2007
UKL,1,Wales,19900,2008
UKL,1,Wales,18400,2009
UKL,1,Wales,18900,2010
UKL,1,Wales,19500,2011
UKL,1,Wales,20200,2012
UKL,1,Wales,20400,2013
UKL,1,Wales,20800,2014
UKL,1,Wales,21900,2015
UKL,1,Wales,22600,2016
UKL,1,Wales,22900,2017
UKL1,2,West Wales and The Valleys,13900,2000
UKL1,2,West Wales and The Valleys,14000,2001
UKL1,2,West Wales and The Valleys,14800,2002
UKL1,2,West Wales and The Valleys,15300,2003
UKL1,2,West Wales and The Valleys,16800,2004
UKL1,2,West Wales and The Valleys,17300,2005
UKL1,2,West Wales and The Valleys,18100,2006
UKL1,2,West Wales and The Valleys,18100,2007
