Year,RegionCode,RegionName,GDPPerHead,GDPTotal,NUTSLevel,IncomePerHead,IncomeTotal,Population,CountryOrOtherGrouping
2009,ES70,Canarias (ES),21000,42535290000,2,13173,26682300000,2025490,EU15
2009,ESZZ,Extra-Regio NUTS 2,0,0,2,0,605200000,0,EU15
2009,FI19,Länsi-Suomi,25800,34819680000,2,15835,21370640000,1349600,EU15
2009,FI1B,Helsinki-Uusimaa,39600,59459835600,2,22029,33076239999.999996,1501511,EU15
2009,FI1C,Etelä-Suomi,25200,29016943200,2,16085,18521780000,1151466,EU15
2009,FI1D,Pohjois- ja Itä-Suomi,22700,29425578700,2,14275,18503940000,1296281,EU15
2009,FI20,Åland,35500,974688000,2,21501,590340000,27456,EU15
2009,FR10,Île de France,43000,504314320000,2,25478,298807780000,11728240,EU15
2009,FRB0,Centre - Val de Loire,0,0,2,17549,44549200000,2538590,EU15
2009,FRC1,Bourgogne,0,0,2,16687,27407020000,1642440,EU15
2009,FRC2,Franche-Comté,0,0,2,16533,19313770000,1168208,EU15
2009,FRD1,Basse-Normandie,0,0,2,16196,23822060000,1470880,EU15
2009,FRD2,Haute-Normandie,0,0,2,17379,31854840000,1832942,EU15
2009,FRE1,Nord-Pas-de-Calais,0,0,2,15392,62077430000,4033197,EU15
2009,FRE2,Picardie,0,0,2,16942,32378410000,1911157,EU15
2009,FRF1,Alsace,0,0,2,18329,33782140000,1843053,EU15
2009,FRF2,Champagne-Ardenne,0,0,2,16404,21947570000,1337953,EU15
2009,FRF3,Lorraine,0,0,2,16252,38194630000,2350112,EU15
2009,FRG0,Pays-de-la-Loire,0,0,2,17042,60311980000,3539048,EU15
2009,FRH0,Bretagne,0,0,2,16836,53456820000,3175064,EU15
2009,FRI1,Aquitaine,0,0,2,17278,55396460000,3206137,EU15
2009,FRI2,Limousin,0,0,2,15955,11835380000,741785,EU15
2009,FRI3,Poitou-Charentes,0,0,2,16179,28485070000,1760575,EU15
2009,FRJ1,Languedoc-Roussillon,0,0,2,15361,40106070000,2610890,EU15
2009,FRJ2,Midi-Pyrénées,0,0,2,17271,49440920000,2862707,EU15
2009,FRK1,Auvergne,0,0,2,16438,22091850000,1343964,EU15
2009,FRK2,Rhône-Alpes,0,0,2,18714,115538300000,6174040,EU15
2009,FRL0,Provence-Alpes-Côte d'Azur,0,0,2,17798,87013940000,4889053,EU15
2009,FRM0,Corse,0,0,2,16441,5025550000,305674,EU15
2009,FRY1,Guadeloupe,0,0,2,13869,5856950000,422290,EU15
2009,FRY2,Martinique,0,0,2,14325,5678610000,396404,EU15
2009,FRY3,Guyane,0,0,2,10344,2321910000,224469,EU15
2009,FRY4,La Réunion,0,0,2,12873,10508700000,816364,EU15
2009,FRY5,Mayotte,0,0,2,4257,952430000,223713,EU15
2009,FRZZ,Extra-Regio NUTS 2,0,0,2,0,890520000,0,EU15
2009,FR21,Champagne-Ardenne,23100,30906714300,2,0,0,1337953,EU15
2009,FR22,Picardie,20300,38796487100,2,0,0,1911157,EU15
2009,FR23,Haute-Normandie,22900,41974371800,2,0,0,1832942,EU15
2009,FR24,Centre (FR),22400,56864416000,2,0,0,2538590,EU15
2009,FR25,Basse-Normandie,21500,31623920000,2,0,0,1470880,EU15
2009,FR26,Bourgogne,22500,36954900000,2,0,0,1642440,EU15
2009,FR30,Nord - Pas-de-Calais,21600,87117055200,2,0,0,4033197,EU15
2009,FR41,Lorraine,20800,48882329600,2,0,0,2350112,EU15
2009,FR42,Alsace,25100,46260630300,2,0,0,1843053,EU15
2009,FR43,Franche-Comté,21200,24766009600,2,0,0,1168208,EU15
2009,FR51,Pays de la Loire,23600,83521532800,2,0,0,3539048,EU15
2009,FR52,Bretagne,22200,70486420800,2,0,0,3175064,EU15
2009,FR53,Poitou-Charentes,21200,37324190000,2,0,0,1760575,EU15
2009,FR61,Aquitaine,23400,75023605800,2,0,0,3206137,EU15
2009,FR62,Midi-Pyrénées,23700,67846155900,2,0,0,2862707,EU15
2009,FR63,Limousin,20500,15206592500,2,0,0,741785,EU15
2009,FR71,Rhône-Alpes,26500,163612060000,2,0,0,6174040,EU15
2009,FR72,Auvergne,21400,28760829600,2,0,0,1343964,EU15
2009,FR81,Languedoc-Roussillon,20800,54306512000,2,0,0,2610890,EU15
2009,FR82,Provence-Alpes-Côte d'Azur,24700,120759609100,2,0,0,4889053,EU15
2009,FR83,Corse,22000,6724828000,2,0,0,305674,EU15
2009,FRA1,Guadeloupe,17900,7680621500,2,0,0,429085,EU15
2009,FRA2,Martinique,18300,7254193200,2,0,0,396404,EU15
2009,FRA3,Guyane,13500,3030331500,2,0,0,224469,EU15
2009,FRA4,La Réunion,16700,13633278800,2,0,0,816364,EU15
2009,FRA5,Mayotte,6700,1543110500,2,0,0,230315,EU15
2009,ITC1,Piemonte,26900,117185061800,2,20824,90714050000,4356322,EU15
2009,ITC2,Valle d'Aosta/Vallée d'Aoste,35200,4448188800,2,21751,2748610000,126369,EU15
2009,ITC3,Liguria,28700,45268538700,2,20395,32168790000,1577301,EU15
2009,ITC4,Lombardia,34200,326456613000,2,24415,233056850000,9545515,EU15
2009,ITH1,Provincia Autonoma di Bolzano/Bozen,38200,18892153800,2,25827,12773210000,494559,EU15
2009,ITH2,Provincia Autonoma di Trento,34000,17505954000,2,22603,11637860000,514881,EU15
2009,ITH3,Veneto,28500,137587141500,2,20318,98086920000,4827619,EU15
2009,ITH4,Friuli-Venezia Giulia,27100,33099723200,2,20518,25060840000,1221392,EU15
2009,ITH5,Emilia-Romagna,30700,131308167300,2,23048,98581020000,4277139,EU15
2009,ITI1,Toscana,27700,100866475300,2,20054,73025490000,3641389,EU15
2009,ITI2,Umbria,24400,21356368400,2,18298,16015720000,875261,EU15
2009,ITI3,Marche,25100,38561180200,2,18107,27817690000,1536302,EU15
2009,ITI4,Lazio,33400,180421355800,2,21672,117070130000,5401837,EU15
2009,ITF1,Abruzzo,22300,29124446700,2,15826,20668680000,1306029,EU15
2009,ITF2,Molise,20900,6624359500,2,14262,4520410000,316955,EU15
2009,ITF3,Campania,17700,101781761400,2,12966,74559700000,5750382,EU15
2009,ITF4,Puglia,16600,67127528200,2,12636,51097620000,4043827,EU15
2009,ITF5,Basilicata,19200,11204275200,2,13085,7635840000,583556,EU15
2009,ITF6,Calabria,16500,32517870000,2,12013,23674090000,1970780,EU15
2009,ITG1,Sicilia,17200,85838113600,2,12795,63852510000,4990588,EU15
2009,ITG2,Sardegna,19500,32030368500,2,13915,22857070000,1642583,EU15
2009,ITZZ,Extra-Regio NUTS 2,0,0,2,0,0,0,EU15
2009,LU00,Luxembourg,62500,30843750000,2,26831,13241100000,493500,EU15
2009,NL11,Groningen,38000,21815496000,2,17783,10209190000,574092,EU15
2009,NL12,Friesland (NL),23900,15410982900,2,18729,12076920000,644811,EU15
2009,NL13,Drenthe,24700,12100974600,2,18721,9171670000,489918,EU15
2009,NL21,Overijssel,28100,31624723500,2,19224,21635080000,1125435,EU15
2009,NL22,Gelderland,28600,56944373200,2,20579,40974670000,1991062,EU15
2009,NL23,Flevoland,25500,9777949500,2,20995,8050660000,383449,EU15
2009,NL31,Utrecht,43300,52430627700,2,24440,29593810000,1210869,EU15
2009,NL32,Noord-Holland,42100,111415334500,2,23634,62545030000,2646445,EU15
2009,NL33,Zuid-Holland,35600,123943464800,2,22636,78808630000,3481558,EU15
2009,NL34,Zeeland,25500,9715092000,2,20228,7706380000,380984,EU15
2009,NL41,Noord-Brabant,32500,79123200000,2,21008,51145400000,2434560,EU15
2009,NL42,Limburg (NL),27700,31096130800,2,18253,20490620000,1122604,EU15
2009,NLZZ,Extra-Regio NUTS 2,0,0,2,0,0,0,EU15
2009,PT11,Norte,16100,59772119400,2,10550,39168470000,3712554,EU15
2009,PT15,Algarve,20400,8977795200,2,14170,6236240000,440088,EU15
2009,PT16,Centro (PT),17100,40044899700,2,11347,26572810000,2341807,EU15
2009,PT17,Área Metropolitana de Lisboa,28700,80133413500,2,16997,47456300000,2792105,EU15
2009,PT18,Alentejo,18000,13763736000,2,11878,9082740000,764652,EU15
2009,PT20,Região Autónoma dos Açores (PT),18300,4514061000,2,12887,3178890000,246670,EU15
2009,PT30,Região Autónoma da Madeira (PT),19800,5249732400,2,12583,3336110000,265138,EU15
2009,SE11,Stockholm,44000,87175572000,2,22191,43966170000,1981263,EU15
2009,SE12,Östra Mellansverige,26300,40648938100,2,16541,25565150000,1545587,EU15
2009,SE21,Småland med öarna,25400,20519923400,2,16224,13106720000,807871,EU15
2009,SE22,Sydsverige,26200,35815845400,2,17176,23479460000,1367017,EU15
2009,SE23,Västsverige,29200,54069698400,2,17690,32757420000,1851702,EU15
2009,SE31,Norra Mellansverige,24800,20463695200,2,15581,12856510000,825149,EU15
2009,SE32,Mellersta Norrland,27400,10145370600,2,15700,5813200000,370269,EU15
2009,SE33,Övre Norrland,26700,13549956300,2,15759,7997620000,507489,EU15
2009,UKC1,Tees Valley and Durham,19400,22604453200,2,14556,16960130000.000002,1165178,EU15
2009,UKC2,Northumberland and Tyne and Wear,21200,29832004000,2,15344,21592300000,1407170,EU15
2009,UKD1,Cumbria,22500,11268517500,2,16946,8487000000,500823,EU15
2009,UKD3,Greater Manchester,23600,62070360000,2,15883,41773090000,2630100,EU15
2009,UKD4,Lancashire,20500,29767148000,2,15533,22554710000,1452056,EU15
2009,UKD6,Cheshire,30000,26877480000,2,20038,17952090000,895916,EU15
2009,UKD7,Merseyside,21500,32111604500,2,14896,22248430000,1493563,EU15
2009,UKE1,East Yorkshire and Northern Lincolnshire,21800,19897361400,2,15165,13841620000,912723,EU15
2009,UKE2,North Yorkshire,24000,18894336000,2,19797,15585690000,787264,EU15
2009,UKE3,South Yorkshire,18600,24546568800,2,14768,19489560000,1319708,EU15
2009,UKE4,West Yorkshire,23100,50620600800,2,15720,34447400000,2191368,EU15
2009,UKF1,Derbyshire and Nottinghamshire,20600,42776579800,2,16329,33907650000,2076533,EU15
2009,UKF2,"Leicestershire, Rutland and Northamptonshire",23400,39232697400,2,17946,30089110000,1676611,EU15
2009,UKF3,Lincolnshire,19100,13431712100,2,16466,11579750000,703231,EU15
2009,UKG1,"Herefordshire, Worcestershire and Warwickshire",22300,28641852400,2,19234,24703790000,1284388,EU15
2009,UKG2,Shropshire and Staffordshire,19400,30092077200,2,16849,26134840000,1551138,EU15
2009,UKG3,West Midlands,21200,56742542000,2,13929,37280480000,2676535,EU15
2009,UKH1,East Anglia,23700,55488170100,2,18109,42398600000,2341273,EU15
2009,UKH2,Bedfordshire and Hertfordshire,28000,47290376000,2,23374,39478120000,1688942,EU15
2009,UKH3,Essex,21300,36205420500,2,20417,34705000000,1699785,EU15
2009,UKJ1,"Berkshire, Buckinghamshire and Oxfordshire",36700,81520131900,2,24878,55261250000,2221257,EU15
2009,UKJ2,"Surrey, East and West Sussex",28000,75212172000,2,23574,63323700000,2686149,EU15
2009,UKJ3,Hampshire and Isle of Wight,27000,50298381000,2,20252,37727090000,1862903,EU15
2009,UKJ4,Kent,21800,36811719800,2,19777,33395680000,1688611,EU15
2009,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",27900,64389182400,2,19586,45202150000,2307856,EU15
2009,UKK2,Dorset and Somerset,21700,27233760400,2,17691,22202770000,1255012,EU15
2009,UKK3,Cornwall and Isles of Scilly,17800,9397972800,2,15150,7998690000,527976,EU15
2009,UKK4,Devon,20200,22727060400,2,16496,18559780000,1125102,EU15
2009,UKL1,West Wales and The Valleys,16400,31486524000,2,13713,26328530000,1919910,EU15
2009,UKL2,East Wales,23100,25692513000,2,16360,18196580000,1112230,EU15
2009,UKM5,North Eastern Scotland,39700,18399401700,2,23491,10887120000,463461,EU15
2009,UKM6,Highlands and Islands,24600,11335655400,2,17155,7905040000,460799,EU15
2009,UKM7,Eastern Scotland,27700,53059820900,2,18303,35060560000,1915517,EU15
2009,UKM8,West Central Scotland,23600,35397333200,2,16586,24877810000,1499887,EU15
2009,UKM9,Southern Scotland,16100,15206562700,2,16442,15529670000,944507,EU15
2009,UKN0,Northern Ireland (UK),20900,37331308300,2,14864,26550340000,1786187,EU15
2009,UKZZ,Extra-Regio NUTS 2,0,0,2,0,0,0,EU15
2009,UKM2,Eastern Scotland,25300,50182398200,2,0,0,1983494,EU15
2009,UKM3,South Western Scotland,22600,52187174200,2,0,0,2309167,EU15
2009,UKI,London,45300,356869957200,1,27520,216798350000,7877924,EU15
2010,AT11,Burgenland (AT),21400,6071115800,2,20928,5937260000,283697,EU15
2010,AT12,Niederösterreich,26200,42074501400,2,22723,36490190000,1605897,EU15
2010,AT13,Wien,41900,70810790500,2,22248,37599490000,1689995,EU15
2010,AT21,Kärnten,27000,15065946000,2,20091,11210480000,557998,EU15
2010,AT22,Steiermark,28300,34102773500,2,20626,24855490000,1205045,EU15
2010,AT31,Oberösterreich,32000,45096096000,2,21986,30983840000,1409253,EU15
2010,AT32,Salzburg,37700,19857721000,2,22428,11813380000,526730,EU15
2010,AT33,Tirol,33000,23253846000,2,21447,15112600000,704662,EU15
2010,AT34,Vorarlberg,33100,12192914600,2,23549,8674670000,368366,EU15
2010,ATZZ,Extra-Regio NUTS 2,0,0,2,0,0,0,EU15
2010,BE10,Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest,57200,62321573600,2,19491,21236440000,1089538,EU15
2010,BE21,Prov. Antwerpen,35500,61942601000,2,22495,39250920000,1744862,EU15
2010,BE22,Prov. Limburg (BE),24400,20459522000,2,20169,16911419999.999998,838505,EU15
2010,BE23,Prov. Oost-Vlaanderen,27400,39245732400,2,23284,33350300000.000004,1432326,EU15
2010,BE24,Prov. Vlaams-Brabant,32200,34676952800,2,26705,28759170000,1076924,EU15
2010,BE25,Prov. West-Vlaanderen,28800,33389740800,2,21440,24856240000,1159366,EU15
2010,BE31,Prov. Brabant wallon,35000,13283025000,2,24753,9394000000,379515,EU15
2010,BE32,Prov. Hainaut,19600,25673648000,2,16369,21441490000,1309880,EU15
2010,BE33,Prov. Liège,22100,23595838500,2,17700,18898400000,1067685,EU15
2010,BE34,Prov. Luxembourg (BE),19900,5353557700,2,19219,5170220000,269023,EU15
2010,BE35,Prov. Namur,21500,10154041500,2,19263,9097680000,472281,EU15
2010,BEZZ,Extra-Regio NUTS 2,0,0,2,0,0,0,EU15
2010,DE11,Stuttgart,38600,154432732800,2,25152,100630510000,4000848,EU15
2010,DE12,Karlsruhe,34900,95643554700,2,23243,63697370000,2740503,EU15
2010,DE13,Freiburg,29000,63684522000,2,22629,49694080000,2196018,EU15
2010,DE14,Tübingen,32300,58383929600,2,23455,42396310000,1807552,EU15
2010,DE21,Oberbayern,42600,185159409000,2,28663,124581520000,4346465,EU15
2010,DE22,Niederbayern,29500,35081223000,2,21426,25479440000,1189194,EU15
2010,DE23,Oberpfalz,30500,32983218500,2,21526,23278320000,1081417,EU15
2010,DE24,Oberfranken,27100,29170440000,2,21395,23029260000,1076400,EU15
2010,DE25,Mittelfranken,32700,55921741500,2,23754,40622490000,1710145,EU15
2010,DE26,Unterfranken,29800,39394318600,2,22219,29372290000,1321957,EU15
2010,DE27,Schwaben,29500,52650213500,2,23329,41637150000,1784753,EU15
2010,DE30,Berlin,29800,102591715000,2,17801,61283040000,3442675,EU15
2010,DE40,Brandenburg,21500,53997787500,2,16960,42596150000,2511525,EU15
2010,DE50,Bremen,38600,25542237600,2,19632,12990700000,661716,EU15
2010,DE60,Hamburg,52500,93146760000,2,24395,43282090000,1774224,EU15
2010,DE71,Darmstadt,41500,157407051500,2,24942,94605220000,3792941,EU15
2010,DE72,Gießen,26100,27255420900,2,20334,21233690000,1044269,EU15
2010,DE73,Kassel,27800,34047799800,2,19414,23777260000,1224741,EU15
2010,DE80,Mecklenburg-Vorpommern,20500,33849928000,2,15158,25029050000,1651216,EU15
2010,DE91,Braunschweig,30400,49148288000,2,19478,31490930000,1616720,EU15
2010,DE92,Hannover,29600,63416224000,2,20036,42925430000,2142440,EU15
2010,DE93,Lüneburg,21000,35566734000,2,20822,35265400000,1693654,EU15
2010,DE94,Weser-Ems,27000,66852027000,2,19069,47215460000,2476001,EU15
2010,DEA1,Düsseldorf,33500,173290106500,2,21604,111753690000,5172839,EU15
2010,DEA2,Köln,33200,145517060800,2,22100,96864590000,4383044,EU15
2010,DEA3,Münster,26300,68317826800,2,20032,52034800000,2597636,EU15
2010,DEA4,Detmold,28300,57822899600,2,21340,43603020000,2043212,EU15
2010,DEA5,Arnsberg,27000,99252864000,2,20215,74310210000,3676032,EU15
2010,DEB1,Koblenz,25600,38162201600,2,21513,32069290000,1490711,EU15
2010,DEB2,Trier,23100,11868641400,2,21926,11265690000,513794,EU15
2010,DEB3,Rheinhessen-Pfalz,29000,58236930000,2,22837,45861220000,2008170,EU15
2010,DEC0,Saarland,28400,29041414000,2,19212,19646060000,1022585,EU15
2010,DED2,Dresden,22300,36382137800,2,15672,25569050000,1631486,EU15
2010,DED4,Chemnitz,20700,29910527100,2,15768,22783720000,1444953,EU15
2010,DED5,Leipzig,23600,22807842400,2,16358,15808780000,966434,EU15
2010,DEE0,Sachsen-Anhalt,21100,49716220900,2,14773,34809240000,2356219,EU15
2010,DEF0,Schleswig-Holstein,25000,70800675000,2,20984,59427960000,2832027,EU15
2010,DEG0,Thüringen,20700,46572557400,2,15516,34910060000,2249882,EU15
2010,DK01,Hovedstaden,41500,69731246500,2,21157,35550230000,1680271,EU15
2010,DK02,Sjælland,22500,18462690000,2,17663,14493610000,820564,EU15
2010,DK03,Syddanmark,29400,35288143800,2,16891,20273770000,1200277,EU15
2010,DK04,Midtjylland,29400,36867541200,2,17835,22365530000,1253998,EU15
2010,DK05,Nordjylland,27700,16055695600,2,16519,9574600000,579628,EU15
2010,EL51,"Anatoliki Makedonia, Thraki",16000,9761792000,2,10752,6560210000,610112,EU15
2010,EL52,Kentriki Makedonia,16700,32095830200,2,12216,23477290000,1921906,EU15
2010,EL53,Dytiki Makedonia,18500,5299325000,2,12406,3553600000,286450,EU15
2010,EL54,Ipeiros,15100,5223996000,2,12425,4298600000,345960,EU15
2010,EL61,Thessalia,15400,11503430400,2,11832,8838350000,746976,EU15
2010,EL62,Ionia Nisia,20300,4236102500,2,13391,2794350000,208675,EU15
2010,EL63,Dytiki Ellada,16400,11353211600,2,11361,7864710000,692269,EU15
2010,EL64,Sterea Ellada,18700,10465548500,2,12401,6940310000,559655,EU15
2010,EL65,Peloponnisos,17000,10004007000,2,12480,7344300000,588471,EU15
2010,EL30,Attiki,29300,117284120300,2,16773,67139470000,4002871,EU15
2010,EL41,Voreio Aigaio,16800,3363007200,2,13307,2663760000,200179,EU15
2010,EL42,Notio Aigaio,23000,7650996000,2,15337,5101810000,332652,EU15
2010,EL43,Kriti,18400,11465279200,2,11549,7196390000,623113,EU15
2010,ES11,Galicia,21600,59885265600,2,13403,37159670000,2772466,EU15
2010,ES12,Principado de Asturias,22200,23911664400,2,14232,15329420000,1077102,EU15
2010,ES13,Cantabria,22900,13476924800,2,14699,8650510000,588512,EU15
2010,ES21,País Vasco,31200,68001055200,2,19683,42899080000,2179521,EU15
2010,ES22,Comunidad Foral de Navarra,29800,18864085400,2,19404,12283080000,633023,EU15
2010,ES23,La Rioja,26300,8414264200,2,15989,5115460000,319934,EU15
2010,ES24,Aragón,26500,35620796500,2,16640,22367730000,1344181,EU15
2010,ES30,Comunidad de Madrid,32500,207140245000,2,21095,134450660000,6373546,EU15
2010,ES41,Castilla y León,22700,57826002700,2,14505,36949720000,2547401,EU15
2010,ES42,Castilla-la Mancha,19500,40647126000,2,12737,26549820000,2084468,EU15
2010,ES43,Extremadura,17400,19133214000,2,11006,12101950000,1099610,EU15
2010,ES51,Cataluña,28400,211963059200,2,18270,136360730000.00002,7463488,EU15
2010,ES52,Comunidad Valenciana,21400,106778103400,2,13400,66861220000,4989631,EU15
2010,ES53,Illes Balears,25700,27850550300,2,16259,17619640000,1083679,EU15
2010,ES61,Andalucía,18400,152278547200,2,11667,96553060000,8276008,EU15
2010,ES62,Región de Murcia,20200,29361568600,2,12678,18427990000,1453543,EU15
2010,ES63,Ciudad Autónoma de Ceuta (ES),20600,1633456400,2,14104,1118380000,79294,EU15
2010,ES64,Ciudad Autónoma de Melilla (ES),19300,1467745700,2,13066,993670000,76049,EU15
2010,ES70,Canarias (ES),20900,42743906700,2,13110,26811500000,2045163,EU15
2010,ESZZ,Extra-Regio NUTS 2,0,0,2,0,628850000,0,EU15
2010,FI19,Länsi-Suomi,26800,36318502400,2,16272,22051600000,1355168,EU15
2010,FI1B,Helsinki-Uusimaa,40700,61763959400,2,22455,34075780000,1517542,EU15
2010,FI1C,Etelä-Suomi,25400,29307510600,2,16483,19019070000,1153839,EU15
2010,FI1D,Pohjois- ja Itä-Suomi,23900,31001741600,2,14902,19330190000,1297144,EU15
2010,FI20,Åland,35300,979010200,2,21857,606190000,27734,EU15
2010,FR10,Île de France,46100,543345387400,2,26387,310998160000,11786234,EU15
2010,FRB0,Centre - Val de Loire,0,0,2,18128,46191080000,2548065,EU15
2010,FRC1,Bourgogne,0,0,2,17223,28281340000,1642115,EU15
2010,FRC2,Franche-Comté,0,0,2,17180,20130620000,1171763,EU15
2010,FRD1,Basse-Normandie,0,0,2,16715,24630040000,1473494,EU15
2010,FRD2,Haute-Normandie,0,0,2,17811,32717450000,1836954,EU15
2010,FRE1,Nord-Pas-de-Calais,0,0,2,15920,64285790000,4038157,EU15
2010,FRE2,Picardie,0,0,2,17412,33341269999.999996,1914844,EU15
2010,FRF1,Alsace,0,0,2,18910,34902400000,1845687,EU15
2010,FRF2,Champagne-Ardenne,0,0,2,16744,22369110000,1335923,EU15
2010,FRF3,Lorraine,0,0,2,16683,39220760000,2350920,EU15
2010,FRG0,Pays-de-la-Loire,0,0,2,17583,62796360000,3571495,EU15
2010,FRH0,Bretagne,0,0,2,17375,55585050000,3199066,EU15
2010,FRI1,Aquitaine,0,0,2,17853,57707420000,3232352,EU15
2010,FRI2,Limousin,0,0,2,16427,12201550000,742771,EU15
2010,FRI3,Poitou-Charentes,0,0,2,16773,29693520000,1770363,EU15
2010,FRJ1,Languedoc-Roussillon,0,0,2,15871,41842070000,2636350,EU15
2010,FRJ2,Midi-Pyrénées,0,0,2,17849,51437450000,2881756,EU15
2010,FRK1,Auvergne,0,0,2,17070,23000400000,1347387,EU15
2010,FRK2,Rhône-Alpes,0,0,2,19360,120624820000,6230691,EU15
2010,FRL0,Provence-Alpes-Côte d'Azur,0,0,2,18477,90524120000,4899155,EU15
2010,FRM0,Corse,0,0,2,16925,5241540000,309693,EU15
2010,FRY1,Guadeloupe,0,0,2,14363,6065290000,422290,EU15
2010,FRY2,Martinique,0,0,2,15270,6018950000,394173,EU15
2010,FRY3,Guyane,0,0,2,10961,2510580000,229040,EU15
2010,FRY4,La Réunion,0,0,2,13894,11409260000,821136,EU15
2010,FRY5,Mayotte,0,0,2,4629,1035460000,223713,EU15
2010,FRZZ,Extra-Regio NUTS 2,0,0,2,0,879490000,0,EU15
2010,FR21,Champagne-Ardenne,23700,31661375100,2,0,0,1335923,EU15
2010,FR22,Picardie,21000,40211724000,2,0,0,1914844,EU15
2010,FR23,Haute-Normandie,23800,43719505200,2,0,0,1836954,EU15
2010,FR24,Centre (FR),23000,58605495000,2,0,0,2548065,EU15
2010,FR25,Basse-Normandie,22200,32711566800,2,0,0,1473494,EU15
2010,FR26,Bourgogne,22700,37276010500,2,0,0,1642115,EU15
2010,FR30,Nord - Pas-de-Calais,22100,89243269700,2,0,0,4038157,EU15
2010,FR41,Lorraine,21000,49369320000,2,0,0,2350920,EU15
2010,FR42,Alsace,25300,46695881100,2,0,0,1845687,EU15
